year,country,population,cement_co2,cement_co2_per_capita,co2,co2 (GCP),co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf
1981,North America,379564350.0,48.739,0.13,5494.563,5400.527,-125.782,-2.238,6289.793,-119.938,-1.871,16.75,14.632,1595.619,4.249,1581.081,223845.06300000002,370337.693,108347.891,1144.712,31863.961,147551.809,80451.111,456.31,24.015,0.064,1196.436,3.186,16.909,19.641,806.24,2.147,1144.848,3.016,372.357,0.981,2617.212,6.97,0.033,12.543,11.996,28.884,26.369,22.829,19.174,36.391,33.462,30.404,17.799,63.447,30.527,42.03,40.87162220866732,10.125,42.803,16.693,30.617,26.87478573877271,26.655,0.044,0.169,0.221,0.008,7454.974,6417.955
1982,North America,384744466.0,44.724,0.117,5262.526,5166.377,-232.037,-4.223,6034.075,-255.718,-4.066,15.852,13.825,1548.465,4.068,1625.805,229107.594,376371.786,109896.36,1175.696,32994.707,148335.544,82949.337,465.699,30.984,0.081,1130.743,2.971,16.058,18.618,783.727,2.059,1145.475,2.977,357.215,0.928,2498.222,6.563,0.025,9.389,11.063,27.887,25.77,21.774,18.795,36.141,33.318,30.239,17.634,62.309,30.429,41.525,40.09596534020513,13.152,41.386,17.249,29.946,20.858418679048274,26.555,0.045,0.172,0.225,0.008,7163.111,6178.357
1983,North America,389995263.0,45.609,0.118,5202.27,5115.876,-60.257,-1.145,6044.122,10.047,0.166,15.664,13.483,1609.484,4.171,1671.414,234309.875,382415.88000000006,111505.837,1201.736,34069.855,149184.028,85385.416,475.601,26.04,0.067,1075.149,2.786,15.669,18.412,848.502,2.199,1117.264,2.865,369.632,0.948,2436.085,6.314,0.026,9.902,11.031,27.392,25.42,22.054,18.441,35.889,33.17,30.081,17.467,61.15,30.33,41.048,39.3146729556785,12.234,38.933,17.733,29.5,20.514201661521884,26.451,0.045,0.175,0.228,0.008,7180.771,6110.807
1984,North America,395240034.0,49.163,0.126,5460.077,5364.817,257.807,4.956,6237.52,193.398,3.2,15.951,13.963,1730.16,4.424,1720.577,239769.93800000002,388653.41200000007,113236.001,1225.787,35213.941,149976.919,87887.478,486.164,24.05,0.062,1144.089,2.926,16.14,18.749,792.89,2.028,1135.662,2.873,373.688,0.945,2502.052,6.398,0.027,10.562,11.671,27.79,24.667,22.613,18.14,35.655,33.004,29.933,17.346,59.962,30.183,40.626,38.524334253062285,12.878,37.99,14.061,30.055,20.219771804885518,26.338,0.046,0.177,0.231,0.008,7410.488,6379.248
1985,North America,400471532.0,49.536,0.125,5463.63,5362.38,3.553,0.065,6257.929,20.409,0.327,15.794,13.789,1768.243,4.463,1770.113,245233.578,394911.34900000005,115004.243,1249.896,36330.062,150789.075,90382.681,496.579,24.109,0.061,1116.119,2.817,15.919,18.423,812.146,2.05,1131.486,2.825,361.966,0.904,2495.207,6.297,0.026,10.416,11.634,26.899,24.442,21.559,17.861,35.401,32.838,29.759,17.243,58.74,30.057,40.231,37.661191178444696,13.243,35.747,15.35,29.979,18.409982678779738,26.219,0.047,0.18,0.235,0.008,7378.046,6375.031
1986,North America,405669381.0,50.563,0.126,5448.31,5362.013,-15.32,-0.28,6308.996,51.066,0.816,15.718,13.574,1741.17,4.338,1820.676,250681.875,401220.34900000005,116745.407,1270.951,37370.039,151653.856,92968.611,506.188,21.055,0.052,1039.978,2.591,15.668,18.104,864.782,2.155,1120.773,2.763,354.172,0.873,2585.936,6.443,0.024,9.609,11.431,26.429,24.133,20.925,17.586,35.144,32.669,29.577,17.131,57.585,29.931,39.861,36.68624472378125,12.359,34.132,15.646,30.164,15.692518739895156,26.095,0.047,0.183,0.238,0.008,7344.214,6355.914
1987,North America,410877346.0,53.333,0.131,5654.344,5563.07,206.034,3.782,6568.574,259.578,4.114,16.157,13.908,1821.276,4.48,1874.009,256336.219,407788.91200000007,118566.68800000001,1293.536,38469.57,152572.185,95615.752,516.677,22.585,0.056,1099.531,2.705,15.999,18.539,918.326,2.259,1121.488,2.729,352.547,0.858,2647.131,6.511,0.026,10.489,11.618,26.609,24.703,21.181,17.333,34.9,32.515,29.401,17.059,56.403,29.825,39.531,35.48986017732669,13.799,33.234,17.198,30.623,13.788978282589264,25.978,0.047,0.185,0.241,0.009,7617.091,6573.556
1988,North America,416201789.0,53.299,0.129,5903.792,5812.558,249.447,4.412,6856.056,287.482,4.377,16.648,14.336,1911.034,4.64,1927.307,262240.032,414645.00500000006,120477.72,1314.531,39618.496,153529.075,98373.916,528.047,20.996,0.051,1148.922,2.79,16.423,18.963,956.888,2.324,1132.328,2.721,348.622,0.838,2758.171,6.697,0.028,11.369,11.037,26.732,25.154,21.487,17.063,34.663,32.372,29.234,16.92,55.278,29.734,39.219,34.1116073793377,11.262,33.135,18.505,30.775,12.33695770123923,25.865,0.048,0.188,0.245,0.009,7892.581,6835.151
1989,North America,421643638.0,53.573,0.128,6015.955,5919.22,112.163,1.9,6934.611,78.555,1.146,16.621,14.419,1933.714,4.635,1980.881,268255.96900000004,421579.59900000005,122411.43000000001,1333.067,40845.238,154454.903,101145.861,539.489,18.535,0.044,1226.747,2.94,16.505,18.924,925.82,2.219,1141.072,2.706,357.865,0.849,2771.942,6.644,0.027,11.443,10.862,26.873,25.364,21.746,16.804,34.442,32.238,29.079,16.83,54.234,29.649,38.91,32.94245303238563,12.213,33.688,18.691,30.4,12.760808716112987,25.755,0.048,0.191,0.248,0.009,7979.163,6959.146
1990,North America,427527961.0,54.075,0.128,5988.813,5896.434,-27.142,-0.451,6943.723,9.112,0.131,16.413,14.156,1930.29,4.563,2034.956,274244.78200000006,428523.318,124341.72,1395.575,42058.195,155417.122,103847.15,567.18,62.508,0.148,1212.954,2.867,16.159,18.627,962.243,2.274,1129.467,2.642,348.267,0.815,2701.295,6.385,0.065,27.69,10.938,26.349,25.063,22.181,16.568,34.214,32.102,28.942,17.061,53.158,29.571,38.577,30.482,24.154,31.868,19.335,29.222,12.414,25.647,0.048,0.194,0.251,0.009,7963.591,6908.541
1991,North America,433792302.0,51.892,0.121,5934.664,5843.253,-54.149,-0.904,6720.736,-222.987,-3.211,15.656,13.825,1917.433,4.467,2086.847,280179.438,435244.036,126259.157,1457.653,43292.25,156209.528,106488.76699999999,594.773,62.078,0.145,1234.057,2.875,15.789,18.047,792.394,1.846,1127.459,2.599,339.578,0.783,2641.611,6.154,0.064,27.593,10.209,25.596,23.87,22.253,16.315,33.974,31.946,28.813,17.243,52.167,29.468,38.182,28.645,22.653,31.904,15.944,27.223,12.797,25.532,0.049,0.197,0.255,0.009,7828.528,6849.142
1992,North America,440060880.0,52.55,0.121,6060.854,5970.869,126.191,2.126,6810.747,90.011,1.339,15.639,13.917,1939.731,4.454,2139.398,286240.313,442054.786,128198.891,1520.541,44572.133,156964.888,109187.431,621.922,62.888,0.144,1279.879,2.939,15.875,18.143,755.372,1.734,1136.243,2.582,350.045,0.795,2698.658,6.197,0.062,27.148,9.927,26.903,24.511,23.064,16.061,33.788,31.809,28.707,17.486,51.286,29.348,37.899,27.128,26.013,32.635,14.366,29.305,12.557,25.436,0.049,0.2,0.258,0.009,7983.922,6986.037
1993,North America,446185587.0,55.24,0.125,6165.8,6075.352,104.946,1.732,6839.062,28.316,0.416,15.488,13.963,1997.442,4.523,2194.638,292406.09400000004,448893.84900000005,130196.329,1582.913,45885.305,157645.7,111898.51699999999,648.401,62.372,0.141,1313.175,2.974,15.925,18.042,680.806,1.542,1145.702,2.568,357.228,0.801,2711.093,6.139,0.06,26.479,10.004,27.096,24.663,23.469,15.82,33.614,31.681,28.61,17.727,50.46,29.231,37.636,25.846,26.679,32.625,13.688,29.412,12.249,25.352,0.049,0.203,0.261,0.01,8049.891,7105.378
1994,North America,452083590.0,59.17,0.132,6289.066,6195.009,123.266,1.999,7101.747,262.685,3.841,15.872,14.056,2017.932,4.51,2253.808,298695.156,455995.63000000006,132214.266,1645.08,47232.402,158465.669,114673.283,676.333,62.167,0.139,1347.096,3.011,16.036,18.373,819.955,1.833,1156.525,2.558,377.396,0.835,2774.768,6.201,0.062,27.932,10.038,27.352,24.589,23.574,15.585,33.454,31.55,28.519,17.796,49.72,29.098,37.405,24.818,19.755,33.167,13.923,29.995,12.907,25.268,0.049,0.206,0.265,0.01,8305.946,7249.684
1995,North America,457858561.0,58.232,0.128,6349.006,6248.183,59.94,0.953,6960.235,-141.512,-1.993,15.359,14.01,2040.739,4.503,2312.041,305044.156,462955.84900000005,134255.00100000002,1706.453,48635.699,159084.2,117427.798,707.183,61.373,0.135,1403.297,3.097,15.971,17.989,618.542,1.365,1147.29,2.506,386.866,0.845,2754.516,6.078,0.068,30.85,9.34,26.98,24.03,23.18,15.326,33.289,31.414,28.421,17.831,49.021,28.956,37.172,23.983,18.806,33.268,11.386,29.502,13.799,25.179,0.05,0.209,0.268,0.01,8236.412,7312.434
1996,North America,463530240.0,59.6,0.13,6569.388,6462.922,220.382,3.471,7215.78,255.544,3.671,15.727,14.318,2125.879,4.633,2371.641,311613.563,470171.59900000005,136380.87600000002,1768.817,50073.352,159737.669,120279.525,739.35,62.363,0.136,1437.651,3.133,16.262,18.342,653.464,1.424,1149.425,2.48,395.72,0.854,2851.726,6.215,0.07,32.167,9.366,27.081,23.837,23.555,15.085,33.13,31.273,28.332,17.829,48.325,28.797,36.949,23.318,17.797,32.639,10.868,29.645,14.488,25.092,0.05,0.212,0.272,0.01,8501.892,7537.895
1997,North America,469106558.0,62.5,0.135,6686.24,6573.292,116.853,1.779,7330.072,114.292,1.584,15.786,14.399,2178.155,4.691,2434.141,318299.813,477501.693,138559.032,1832.821,51520.875,160388.84100000001,123181.158,771.771,64.004,0.138,1447.529,3.117,16.335,18.376,651.173,1.402,1157.077,2.467,395.381,0.843,2901.632,6.249,0.07,32.421,9.436,27.4,23.044,24.262,14.857,32.987,31.116,28.259,17.84,47.687,28.583,36.739,22.736,18.143,32.744,8.792,29.716,14.489,25.004,0.05,0.215,0.276,0.01,8620.179,7663.026
1998,North America,474677555.0,64.239,0.137,6757.986,6644.67,71.746,1.073,7479.878,149.807,2.044,15.919,14.382,2209.458,4.702,2498.379,325057.78200000006,484981.568,140768.50100000002,1896.019,52949.996,161113.278,126139.806,805.102,63.198,0.134,1429.117,3.041,16.277,18.43,724.438,1.542,1147.041,2.416,398.524,0.84,2958.644,6.297,0.071,33.331,9.732,27.806,24.566,25.292,14.658,32.86,30.998,28.208,17.87,47.064,28.436,36.544,22.271,18.781,31.989,11.79,29.935,15.111,24.941,0.05,0.218,0.279,0.01,8748.417,7726.412
1999,North America,480238626.0,66.006,0.139,6853.051,6734.473,95.065,1.407,7603.286,123.407,1.65,15.993,14.415,2210.138,4.649,2564.385,331910.84400000004,492584.84900000005,142978.641,1956.166,54399.852,161867.919,129173.298,838.509,60.147,0.127,1449.859,3.05,16.262,18.498,754.636,1.587,1129.075,2.351,398.328,0.829,3033.495,6.381,0.07,33.407,9.529,27.574,24.641,24.937,14.458,32.732,30.884,28.151,17.881,46.448,28.301,36.356,21.868,18.228,31.426,12.571,29.93,15.235,24.88,0.051,0.222,0.283,0.011,8883.43,7809.602
2000,North America,485805119.0,68.426,0.142,7098.336,6968.559,245.285,3.579,7808.127,204.841,2.694,16.234,14.758,2320.83,4.825,2632.811,339009.188,500392.97400000005,145299.454,2016.675,55926.609,162587.263,132264.78300000002,868.851,60.509,0.126,1526.754,3.174,16.597,18.697,719.346,1.496,1133.019,2.332,396.511,0.816,3091.475,6.428,0.063,30.343,9.451,27.825,25.345,25.22,14.262,32.612,30.786,28.1,17.867,45.89,28.191,36.18,21.45,17.434,32.143,13.58,30.099,14.026,24.818,0.051,0.225,0.287,0.011,9082.921,8063.148
2001,North America,491432288.0,68.065,0.14,7009.265,6874.258,-89.072,-1.255,7605.141,-202.986,-2.6,15.629,14.405,2258.769,4.642,2700.876,346018.46900000004,507998.09900000005,147558.22,2075.585,57397.57,163192.809,135387.861,898.322,58.91,0.121,1470.962,3.023,16.177,18.096,605.544,1.244,1111.482,2.262,393.688,0.801,3123.088,6.418,0.061,29.471,8.987,27.267,24.958,24.401,14.054,32.484,30.687,28.036,17.858,45.314,28.088,36.015,21.068,17.549,30.68,12.708,30.179,13.814,24.744,0.051,0.228,0.29,0.011,8893.12,7950.058
2002,North America,497028237.0,70.689,0.144,7060.732,6920.977,51.467,0.734,7542.564,-62.577,-0.823,15.324,14.345,2265.065,4.602,2771.564,353079.156,515540.72400000005,149823.298,2134.132,58925.133,163684.2,138496.87600000002,928.187,58.547,0.119,1527.563,3.104,16.08,17.83,491.396,0.998,1103.269,2.22,394.551,0.794,3109.003,6.317,0.061,29.865,9.002,26.871,24.017,23.397,13.855,32.35,30.571,27.954,17.863,44.775,27.956,35.856,20.717,18.035,30.939,9.582,30.09,13.807,24.666,0.051,0.232,0.294,0.011,8861.863,7992.335
2003,North America,502587581.0,71.184,0.143,7174.326,7027.618,113.594,1.609,7666.345,123.782,1.641,15.401,14.413,2314.402,4.65,2842.748,360253.50000000006,523207.0360000001,152137.704,2192.115,60431.664,164185.997,141692.39200000002,956.886,57.983,0.116,1506.53,3.027,16.159,17.959,501.792,1.008,1114.12,2.217,407.132,0.81,3195.528,6.42,0.058,28.699,8.243,25.929,22.718,22.003,13.623,32.192,30.428,27.841,17.834,44.201,27.791,35.704,20.353,16.83,29.434,8.259,30.137,12.984,24.571,0.051,0.235,0.297,0.011,9026.086,8121.278
2004,North America,508166865.0,74.71,0.148,7274.384,7131.104,100.058,1.395,7686.574,20.229,0.264,15.271,14.452,2321.901,4.613,2917.458,367527.906,530893.662,154459.594,2250.354,61943.754,164608.325,144969.173,987.542,58.239,0.116,1512.09,3.004,16.182,17.802,422.334,0.839,1113.186,2.191,407.949,0.803,3276.79,6.51,0.061,30.655,8.277,25.406,22.583,21.356,13.402,32.024,30.286,27.716,17.811,43.621,27.644,35.544,20.019,17.001,28.613,7.815,29.792,13.238,24.471,0.051,0.239,0.301,0.012,9046.296,8223.066
2005,North America,513798973.0,76.751,0.151,7321.313,7169.176,46.929,0.645,7751.66,65.085,0.847,15.229,14.384,2354.875,4.626,2994.209,374849.188,538645.2860000001,156814.48500000002,2309.045,63440.941,165048.919,148271.22,1019.311,58.691,0.115,1497.189,2.941,16.098,17.751,440.59,0.866,1113.44,2.167,412.692,0.803,3302.037,6.487,0.062,31.769,7.926,24.722,22.465,20.393,13.168,31.842,30.145,27.57,17.786,43.038,27.52,35.39,19.696,16.871,27.713,9.008,29.732,13.114,24.372,0.051,0.242,0.305,0.012,9120.362,8270.954
2006,North America,519545237.0,79.127,0.154,7258.981,7096.107,-62.331,-0.851,7591.147,-160.512,-2.071,14.747,14.102,2320.773,4.508,3073.336,382108.188,546236.412,159135.23500000002,2369.209,64941.344,165391.71600000001,151536.361,1052.693,60.164,0.117,1500.403,2.915,15.847,17.345,342.791,0.666,1137.665,2.19,415.658,0.8,3265.133,6.343,0.065,33.382,7.494,23.7,21.11,19.032,12.917,31.637,29.979,27.394,17.774,42.455,27.368,35.226,19.393,17.313,27.0,6.429,29.098,13.197,24.261,0.051,0.245,0.308,0.012,9011.338,8233.281
2007,North America,525495111.0,79.489,0.153,7363.736,7196.326,104.755,1.443,7606.933,15.785,0.208,14.608,14.141,2343.234,4.5,3152.825,389471.906,553843.349,161478.48500000002,2430.876,66530.0,165646.497,154794.845,1084.908,61.667,0.118,1588.652,3.051,15.898,17.299,254.794,0.489,1149.465,2.187,425.41,0.81,3258.479,6.258,0.062,32.215,7.01,23.351,21.055,18.328,12.648,31.427,29.817,27.201,17.778,41.915,27.234,35.066,19.074,17.966,27.579,5.546,28.957,12.409,24.156,0.051,0.249,0.312,0.012,9090.45,8354.134
2008,North America,531569985.0,74.544,0.142,7131.514,6964.613,-232.222,-3.154,7371.504,-235.428,-3.095,13.993,13.537,2293.19,4.353,3227.369,396603.438,561214.849,163771.673,2495.118,68124.258,165897.638,157868.97,1116.054,64.242,0.122,1594.26,3.026,15.301,16.696,251.136,0.477,1167.4,2.196,414.297,0.779,3074.133,5.835,0.059,31.146,6.488,22.234,19.948,17.37,12.376,31.197,29.637,26.991,17.812,41.375,27.09,34.878,18.765,19.193,26.9,5.146,27.442,11.983,24.042,0.052,0.252,0.316,0.012,8874.936,8133.649
2009,North America,537617445.0,59.636,0.112,6649.442,6484.488,-482.072,-6.76,6817.631,-553.873,-7.514,12.794,12.479,2009.903,3.772,3287.005,403252.87500000006,568032.474,165781.579,2556.163,69695.852,166076.84100000001,160788.33000000002,1143.951,61.045,0.115,1571.595,2.949,14.146,15.386,179.206,0.336,1123.19,2.089,413.722,0.77,2919.366,5.479,0.052,27.897,5.045,21.081,18.518,15.407,12.059,30.953,29.439,26.75,17.828,40.893,26.925,34.683,18.476,18.476,27.172,3.398,26.645,11.432,23.914,0.052,0.255,0.319,0.012,8271.525,7604.919
2010,North America,543593306.0,61.247,0.114,6863.159,6691.604,213.717,3.214,7033.142,215.511,3.161,13.052,12.736,2133.469,3.959,3348.252,410116.03200000006,575065.599,167915.032,2618.876,71334.312,166255.935,163722.502,1177.048,62.713,0.116,1638.459,3.041,14.361,15.629,179.085,0.332,1107.502,2.037,422.121,0.777,2934.175,5.445,0.061,33.097,4.849,20.576,18.106,15.289,11.739,30.696,29.229,26.501,17.84,40.379,26.755,34.474,18.283,18.378,26.308,3.263,25.913,13.446,23.775,0.052,0.258,0.323,0.013,8495.949,7806.777
2011,North America,549552423.0,62.973,0.116,6765.769,6593.53,-97.39,-1.419,6871.179,-161.962,-2.303,12.611,12.417,2021.184,3.71,3411.226,416881.813,581936.7860000001,169936.23500000002,2688.123,73014.828,166371.544,166622.26700000002,1209.125,69.247,0.127,1680.516,3.084,14.051,15.224,115.615,0.212,1118.775,2.036,428.119,0.779,2899.771,5.322,0.059,32.077,4.634,19.608,17.272,13.714,11.416,30.418,29.007,26.215,17.875,39.882,26.586,34.265,18.012,19.273,26.209,2.19,25.523,11.662,23.62,0.052,0.261,0.326,0.013,8366.478,7721.938
2012,North America,555486379.0,67.496,0.123,6581.796,6410.441,-183.973,-2.719,6780.957,-90.222,-1.313,12.31,11.949,1794.222,3.257,3478.721,423463.59400000004,588717.724,171730.438,2763.918,74764.438,166580.794,169483.689,1242.383,75.794,0.138,1749.611,3.176,13.541,14.788,209.245,0.38,1102.263,1.984,424.001,0.763,2861.415,5.195,0.06,33.257,4.839,18.805,16.681,12.036,11.123,30.131,28.777,25.901,17.929,39.427,26.419,34.049,17.775,20.101,26.711,3.702,24.894,12.019,23.452,0.052,0.264,0.329,0.013,8214.721,7521.773
2013,North America,561345646.0,67.117,0.121,6716.957,6545.054,135.161,2.054,6863.444,82.487,1.216,12.328,12.065,1856.241,3.334,3545.839,430180.53200000006,595581.224,173586.688,2846.525,76566.641,166736.7,172359.15800000002,1275.698,82.608,0.148,1802.207,3.237,13.652,14.793,155.907,0.28,1103.9,1.967,429.184,0.765,2875.468,5.165,0.06,33.315,4.614,19.027,16.981,12.374,10.834,29.86,28.563,25.605,18.015,39.022,26.265,33.839,17.513,21.441,27.357,3.047,24.836,11.311,23.295,0.052,0.267,0.333,0.013,8303.994,7663.264
2014,North America,567078661.0,71.194,0.127,6754.753,6579.783,37.796,0.563,7078.187,214.743,3.129,12.583,12.008,1844.131,3.278,3617.032,436935.313,602659.412,175430.813,2936.038,78397.469,167070.559,175243.345,1310.595,89.512,0.159,1830.831,3.255,13.593,14.997,333.864,0.594,1113.724,1.964,426.453,0.752,2884.189,5.127,0.062,34.897,4.738,19.054,17.329,12.28,10.566,29.602,28.36,25.321,18.137,38.649,26.127,33.639,17.268,23.148,27.609,6.187,24.85,11.427,23.144,0.052,0.27,0.336,0.013,8504.306,7708.431
2015,North America,572637311.0,72.936,0.128,6604.085,6422.143,-150.668,-2.231,6860.503,-217.683,-3.075,12.076,11.624,1605.457,2.826,3689.968,443539.406,609519.912,177036.266,3026.262,80279.594,167337.919,178163.12600000002,1344.16,90.225,0.159,1882.118,3.313,13.17,14.446,267.35,0.471,1100.519,1.922,422.991,0.739,2919.783,5.139,0.059,33.565,5.026,18.653,16.759,10.946,10.341,29.347,28.154,25.027,18.261,38.299,25.977,33.44,17.029,23.496,27.814,4.833,24.678,11.055,22.994,0.052,0.273,0.339,0.014,8272.352,7541.646
2016,North America,578186325.0,72.629,0.127,6467.17,6291.224,-136.915,-2.073,6715.122,-145.381,-2.119,11.705,11.272,1478.41,2.577,3762.597,450006.563,616235.0360000001,178514.673,3104.318,82163.086,167595.731,181086.845,1375.02,78.056,0.136,1883.492,3.283,12.746,14.054,257.826,0.449,1075.708,1.86,426.353,0.737,2923.724,5.096,0.054,30.86,4.873,18.26,16.862,10.312,10.122,29.095,27.962,24.738,18.319,37.939,25.866,33.243,16.782,20.869,27.09,5.851,24.44,10.27,22.85,0.052,0.276,0.343,0.014,8126.069,7369.353
2017,North America,583669315.0,74.54,0.129,6417.92,6246.781,-49.25,-0.762,6725.98,10.858,0.162,11.61,11.079,1438.39,2.483,3837.137,456424.46900000004,622960.974,179953.079,3186.003,84022.938,167912.403,184020.298,1405.038,81.686,0.141,1859.854,3.21,12.563,13.92,316.661,0.547,1091.306,1.87,423.639,0.726,2933.434,5.064,0.052,30.018,4.938,17.833,16.723,9.911,9.919,28.84,27.773,24.45,18.381,37.562,25.768,33.044,16.537,21.092,26.093,7.484,24.145,9.913,22.704,0.052,0.279,0.346,0.014,8124.594,7332.375
2018,North America,589049568.0,72.804,0.124,6597.806,6425.893,179.886,2.803,6781.558,55.578,0.826,11.597,11.283,1374.002,2.35,3909.941,463022.28200000006,629742.5360000001,181327.079,3281.165,86080.156,168104.106,186992.048,1431.9,95.161,0.163,2057.219,3.518,12.787,13.984,191.716,0.328,1116.443,1.895,427.774,0.726,2971.758,5.082,0.046,26.862,4.683,17.963,16.714,9.318,9.717,28.595,27.588,24.157,18.496,37.238,25.668,32.855,16.272,23.375,27.539,4.986,24.261,8.861,22.56,0.052,0.282,0.349,0.014,8237.163,7532.228
2019,North America,594346833.0,74.754,0.127,6493.359,6313.027,-104.447,-1.583,6752.492,-29.066,-0.429,11.443,11.004,1186.187,2.01,3984.695,469515.62500000006,636495.0360000001,182513.266,3394.202,88190.648,168369.059,189974.111,1458.73,113.037,0.192,2110.489,3.577,12.518,13.817,264.942,0.449,1131.134,1.903,422.78,0.711,2982.062,5.054,0.045,26.831,4.606,17.5,16.513,8.072,9.519,28.347,27.404,23.852,18.675,36.931,25.581,32.667,16.021,25.97,27.647,6.997,24.026,8.791,22.421,0.053,0.285,0.352,0.014,8211.886,7440.108
2020,North America,598250660.0,73.172,0.123,5826.628,5670.749,-666.73,-10.268,6037.872,-714.62,-10.583,10.165,9.809,973.398,1.639,4057.867,475342.28200000006,642532.912,183486.673,3489.48,90270.227,168585.435,192552.78300000002,1485.258,95.278,0.16,2079.582,3.501,11.237,12.519,216.382,0.364,1083.704,1.811,425.947,0.712,2578.671,4.341,0.045,26.527,4.466,16.588,15.656,6.823,9.329,28.104,27.223,23.544,18.784,36.641,25.499,32.498,15.801,23.757,27.491,6.292,23.527,8.99,22.28,0.053,0.288,0.355,0.015,7489.417,6722.45
2021,North America,600876352.0,75.368,0.126,6192.752,6019.98,366.124,6.284,6416.319,378.448,6.268,10.754,10.379,1093.257,1.832,4133.235,481535.00000000006,648949.2860000001,184579.923,3582.442,92366.641,168814.513,195360.564,1512.237,92.963,0.156,2096.414,3.514,11.826,13.12,229.077,0.384,1089.852,1.814,431.884,0.719,2807.771,4.706,0.045,26.979,4.443,16.741,15.825,7.224,9.145,27.862,27.041,23.237,18.873,36.324,25.415,32.342,15.588,22.929,26.46,6.448,24.35,8.95,22.14,0.053,0.291,0.358,0.015,7883.491,7105.884
2022,North America,604356251.0,74.066,0.123,6267.443,6095.459,74.691,1.206,6515.051,98.732,1.539,10.855,10.443,1028.381,1.713,4207.301,487802.46900000004,655464.2860000001,185608.298,3674.385,94560.789,169067.513,198212.45500000002,1539.235,91.943,0.153,2194.144,3.656,11.916,13.238,252.987,0.422,1103.003,1.825,437.062,0.723,2851.911,4.752,0.045,26.998,4.626,16.806,15.955,6.772,8.991,27.63,26.866,22.932,18.955,36.068,25.336,32.18,15.388,22.814,27.8,7.144,23.946,8.957,22.003,0.053,0.294,0.362,0.015,8000.497,7201.372
