year,country,population,cement_co2,cement_co2_per_capita,co2,co2 (GCP),co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf
1961,Asia,1718156542.0,30.685,0.018,1393.511,1299.229,-145.138,-9.433,4425.891,450.108,11.321,2.576,0.811,951.364,0.554,294.781,22144.123,147970.312,16967.285,81.208,252.165,173898.359,4509.342,39.342,14.39,0.008,40.722,0.024,1.312,3.374,3059.902,1.781,1832.333,1.066,302.211,0.176,335.934,0.196,0.012,20.417,18.694,14.801,27.26,19.245,13.492,6.972,18.228,6.853,7.58,2.163,34.868,8.217,,16.69,4.617,44.863,10.149,,22.235,0.042,0.069,0.116,0.006,5796.513,2253.824
1962,Asia,1753318917.0,34.168,0.019,1342.609,1233.512,-50.902,-3.653,4337.076,-88.816,-2.007,2.474,0.766,854.517,0.487,328.948,23486.732,152307.391,17821.803,97.025,298.318,176919.906,4880.187,60.45,15.817,0.009,46.154,0.026,1.263,3.288,3021.54,1.723,1855.405,1.058,309.241,0.176,370.845,0.212,0.012,21.108,19.373,13.774,26.975,17.341,13.932,7.174,18.398,7.058,8.384,2.362,35.03,8.351,,18.407,4.769,47.728,10.419,,22.373,0.044,0.07,0.12,0.006,5765.758,2215.282
1963,Asia,1799305118.0,36.949,0.021,1423.141,1299.804,80.532,5.998,4434.448,97.373,2.245,2.465,0.791,868.151,0.482,365.897,24909.873,156741.844,18689.953,120.788,351.544,179960.359,5299.171,82.519,23.763,0.013,53.226,0.03,1.295,3.286,3040.473,1.69,1894.435,1.053,318.649,0.177,418.984,0.233,0.012,22.069,19.867,13.862,26.993,16.999,14.365,7.377,18.565,7.255,9.68,2.571,35.202,8.514,,26.256,5.084,49.348,11.013,,22.506,0.045,0.072,0.123,0.006,5912.595,2329.617
1964,Asia,1847441779.0,41.596,0.023,1507.418,1362.917,84.277,5.922,4248.353,-186.096,-4.197,2.3,0.816,876.238,0.474,407.493,26417.291,160990.188,19566.193,165.534,412.952,182733.172,5758.329,106.791,44.746,0.024,61.408,0.033,1.329,3.199,2772.811,1.501,1964.199,1.063,331.459,0.179,459.159,0.249,0.013,24.271,20.177,13.926,25.465,16.81,14.8,7.581,18.699,7.444,12.166,2.785,35.34,8.679,,39.671,5.326,47.327,11.185,,22.637,0.047,0.074,0.127,0.006,5909.349,2454.436
1965,Asia,1894030096.0,45.466,0.024,1649.873,1477.433,142.455,9.45,4481.058,232.706,5.478,2.366,0.871,937.504,0.495,452.96,28067.164,165471.25,20503.695,226.259,481.295,185597.844,6272.782,130.173,60.725,0.032,68.343,0.036,1.397,3.253,2864.647,1.512,2019.071,1.066,343.598,0.181,514.452,0.272,0.012,23.383,21.007,14.587,26.459,17.727,15.253,7.801,18.848,7.647,15.174,2.997,35.507,8.865,,46.553,5.554,50.926,11.665,,22.769,0.049,0.075,0.131,0.006,6162.011,2646.134
1966,Asia,1940186410.0,51.997,0.027,1797.063,1598.515,147.19,8.921,4394.8,-86.259,-1.925,2.265,0.926,991.371,0.511,504.957,29864.229,169866.047,21495.066,296.628,556.559,188232.031,6856.652,154.365,70.369,0.036,75.264,0.039,1.481,3.236,2634.19,1.358,2121.577,1.093,362.607,0.187,583.87,0.301,0.012,24.192,22.315,15.149,25.722,18.532,15.766,8.036,18.979,7.86,18.135,3.199,35.655,9.079,,48.676,5.617,50.436,12.268,,22.902,0.051,0.077,0.135,0.006,6277.878,2872.745
1967,Asia,1986308204.0,53.704,0.027,1825.098,1620.068,28.035,1.56,4069.056,-325.744,-7.412,2.049,0.919,924.993,0.466,558.661,31689.326,173935.094,22420.061,387.192,637.873,190515.906,7505.932,179.608,90.564,0.046,81.314,0.041,1.453,3.071,2283.886,1.15,2115.504,1.065,371.714,0.187,649.28,0.327,0.013,25.244,22.387,14.914,23.07,17.581,16.228,8.255,19.059,8.043,21.2,3.387,35.722,9.313,,47.47,5.674,42.287,12.794,,23.004,0.053,0.079,0.138,0.007,6100.229,2885.613
1968,Asia,2034769705.0,58.049,0.029,2015.996,1779.939,190.898,10.46,4157.691,88.635,2.178,2.043,0.991,981.369,0.482,616.71,33705.324,178092.797,23401.43,481.175,727.365,192700.484,8272.838,205.805,93.983,0.046,89.492,0.044,1.553,3.128,2184.573,1.074,2214.968,1.089,385.207,0.189,766.906,0.377,0.013,26.197,22.739,15.621,22.797,18.45,16.677,8.495,19.132,8.238,23.701,3.567,35.774,9.606,,46.115,5.738,40.968,13.871,,23.13,0.055,0.08,0.143,0.007,6364.178,3160.933
1969,Asia,2085428644.0,65.285,0.031,2289.412,2021.633,273.416,13.562,5800.0,1642.31,39.501,2.781,1.098,1098.44,0.527,681.995,35994.734,183892.797,24499.867,601.809,829.58,196265.484,9147.392,234.09,120.634,0.058,102.214,0.049,1.682,3.637,3565.009,1.709,2291.673,1.099,395.609,0.19,874.554,0.419,0.014,28.285,24.125,16.636,29.595,19.908,17.185,8.767,19.348,8.461,26.462,3.754,36.045,9.932,,49.433,5.982,61.087,14.627,,23.313,0.058,0.083,0.147,0.007,7585.297,3507.432
1970,Asia,2136911800.0,73.46,0.034,2697.75,2413.14,408.339,17.836,5421.564,-378.437,-6.525,2.537,1.262,1290.849,0.604,755.455,38692.484,189314.359,25790.719,731.74,934.57,199030.469,10214.692,265.31,129.931,0.061,104.99,0.049,1.884,3.574,2764.984,1.294,2408.212,1.127,405.404,0.19,1067.3,0.499,0.015,31.22,25.485,18.107,26.327,22.654,17.747,9.095,19.496,8.735,28.673,3.912,36.175,10.328,,46.781,5.863,48.559,15.696,,23.5,0.06,0.085,0.152,0.007,7636.5,4025.954
1971,Asia,2187672734.0,80.492,0.037,2953.393,2619.828,255.643,9.476,5493.027,71.463,1.318,2.511,1.35,1379.197,0.63,835.947,41645.879,194807.375,27169.914,895.432,1046.86,201615.219,11400.81,296.916,163.692,0.075,112.29,0.051,1.96,3.54,2584.732,1.181,2432.669,1.112,414.436,0.189,1186.117,0.542,0.014,31.605,26.555,19.049,26.637,24.198,18.333,9.445,19.644,9.027,31.162,4.054,36.307,10.745,,50.922,5.808,50.502,16.47,,23.687,0.063,0.087,0.157,0.007,7745.402,4288.076
1972,Asia,2237825637.0,87.356,0.039,3129.125,2769.598,175.732,5.95,6544.377,1051.35,19.14,2.924,1.398,1401.238,0.626,923.302,44775.004,201351.75,28571.152,1082.534,1167.112,205081.594,12699.411,331.491,187.102,0.084,120.252,0.054,2.015,3.759,3466.378,1.549,2474.027,1.106,428.765,0.192,1298.602,0.58,0.015,34.576,27.185,19.286,30.277,24.622,18.915,9.794,19.871,9.317,33.615,4.187,36.576,11.153,,53.935,5.86,64.305,16.723,,23.888,0.065,0.089,0.162,0.008,8412.829,4509.006
1973,Asia,2288852578.0,95.886,0.042,3351.564,2924.332,222.439,7.109,6518.591,-25.786,-0.394,2.848,1.464,1448.287,0.633,1019.188,48126.566,207870.359,30019.439,1305.631,1302.566,208302.953,14110.709,369.035,223.096,0.097,135.454,0.059,2.102,3.773,3221.371,1.407,2566.754,1.121,445.782,0.195,1411.297,0.617,0.016,37.544,28.178,19.617,29.193,24.704,19.519,10.148,20.072,9.605,36.042,4.33,36.806,11.557,,55.473,6.144,61.429,17.161,,24.089,0.068,0.092,0.168,0.008,8635.139,4811.149
1974,Asia,2339398093.0,94.742,0.04,3411.199,2968.936,59.635,1.779,6351.404,-167.186,-2.565,2.715,1.458,1472.008,0.629,1113.93,51537.766,214221.766,31491.447,1525.723,1454.475,211298.859,15545.146,407.046,220.092,0.094,151.909,0.065,2.083,3.678,2995.91,1.281,2574.521,1.101,445.499,0.19,1434.437,0.613,0.016,38.011,27.804,20.053,28.675,25.116,20.026,10.491,20.252,9.891,38.011,4.497,37.0,11.94,,56.235,6.723,58.304,17.696,,24.274,0.071,0.094,0.173,0.008,8604.071,4872.327
1975,Asia,2388510796.0,100.586,0.042,3577.897,3144.838,166.698,4.887,6287.946,-63.458,-0.999,2.633,1.498,1619.198,0.678,1214.516,55115.66,220509.703,33110.645,1718.574,1621.414,214068.844,17009.062,441.453,192.851,0.081,166.939,0.07,2.134,3.669,2769.974,1.16,2646.297,1.108,468.337,0.196,1463.916,0.613,0.014,34.406,29.581,20.981,28.437,26.828,20.577,10.843,20.42,10.206,39.502,4.687,37.156,12.304,,57.274,7.399,54.75,18.214,,24.466,0.073,0.097,0.178,0.008,8764.235,5098.208
1976,Asia,2436467523.0,108.179,0.044,3803.975,3297.372,226.078,6.319,6307.665,19.718,0.314,2.589,1.561,1637.477,0.672,1322.695,58919.637,226817.375,34748.121,1948.95,1802.844,216646.484,18619.055,477.973,230.376,0.095,181.43,0.074,2.186,3.649,2577.648,1.058,2649.025,1.087,473.984,0.195,1609.993,0.661,0.015,36.52,30.368,21.146,27.338,26.155,21.134,11.195,20.564,10.508,41.065,4.875,37.274,12.686,,58.261,7.599,50.699,18.854,,24.631,0.076,0.1,0.184,0.008,8889.574,5324.921
1977,Asia,2484229194.0,117.718,0.047,4048.552,3515.664,244.578,6.43,7201.224,893.56,14.166,2.899,1.63,1743.945,0.702,1440.413,62968.188,234018.594,36492.066,2174.861,1996.896,219881.656,20349.564,514.388,225.911,0.091,194.052,0.078,2.262,3.844,3235.159,1.302,2702.01,1.088,501.867,0.202,1730.51,0.697,0.015,36.415,31.569,21.886,29.99,27.194,21.721,11.558,20.765,10.825,42.415,5.065,37.475,13.077,,59.22,7.947,58.674,19.577,,24.812,0.078,0.102,0.189,0.009,9550.536,5618.095
1978,Asia,2531837751.0,134.567,0.053,4230.989,3696.118,182.436,4.506,7511.774,310.55,4.312,2.967,1.671,1821.904,0.72,1574.98,67199.18,241530.375,38313.973,2401.996,2209.89,223255.594,22146.447,551.895,227.135,0.09,212.993,0.084,2.307,3.907,3373.949,1.333,2748.621,1.086,533.157,0.211,1796.883,0.71,0.015,37.506,33.806,22.187,30.682,27.935,22.405,11.917,20.976,11.15,43.533,5.264,37.702,13.441,,58.212,8.349,62.33,19.623,,24.982,0.081,0.105,0.195,0.009,9890.712,5841.101
1979,Asia,2580755579.0,138.512,0.054,4405.182,3837.386,174.193,4.117,6722.091,-789.683,-10.513,2.605,1.707,1894.844,0.734,1713.492,71604.359,248252.469,40208.812,2595.682,2453.432,225669.781,24042.518,590.422,193.686,0.075,243.542,0.094,2.341,3.698,2414.181,0.935,2774.131,1.075,550.761,0.213,1896.071,0.735,0.015,38.527,34.296,22.465,27.668,27.748,23.051,12.272,21.114,11.474,44.16,5.493,37.811,13.814,,53.778,9.054,51.511,20.445,,25.113,0.083,0.108,0.2,0.009,9544.539,6041.637
1980,Asia,2631643578.0,141.908,0.054,4399.586,3846.755,-5.596,-0.127,6639.812,-82.279,-1.224,2.523,1.672,1939.032,0.737,1855.399,76003.953,254892.281,42147.848,2763.642,2732.571,228015.688,25878.48,626.008,167.96,0.064,279.138,0.106,2.267,3.603,2345.912,0.891,2714.465,1.031,569.969,0.217,1835.962,0.698,0.014,35.586,34.929,22.575,27.15,27.665,23.667,12.605,21.237,11.791,44.616,5.762,37.889,14.142,,53.075,10.117,47.225,20.514,,25.214,0.085,0.111,0.205,0.009,9480.625,5967.127
1981,Asia,2683999130.0,146.753,0.055,4373.089,3822.526,-26.498,-0.602,6590.359,-49.452,-0.745,2.455,1.629,1978.362,0.737,2002.152,80377.039,261482.625,44126.207,2879.497,3033.077,230331.656,27675.965,660.137,115.854,0.043,300.506,0.112,2.192,3.498,2315.974,0.863,2668.336,0.994,574.969,0.214,1797.485,0.67,0.013,34.129,36.121,22.989,27.629,28.305,24.281,12.922,21.362,12.108,44.772,6.039,37.969,14.449,,48.847,10.751,47.95,21.028,,25.321,0.087,0.114,0.21,0.01,9389.45,5882.722
1982,Asia,2738669561.0,153.231,0.056,4522.608,3960.004,149.519,3.419,6437.146,-153.213,-2.325,2.35,1.651,2121.365,0.775,2155.383,84899.641,267919.781,46247.57,2996.254,3317.689,232346.281,29486.982,695.762,116.757,0.043,284.612,0.104,2.211,3.452,2014.617,0.736,2687.026,0.981,593.963,0.217,1811.019,0.661,0.013,35.625,37.902,23.966,27.492,29.83,24.917,13.247,21.477,12.447,44.941,6.265,38.016,14.752,,49.561,10.417,44.339,21.709,,25.431,0.089,0.117,0.215,0.01,9453.668,6054.429
1983,Asia,2794057024.0,163.764,0.059,4704.945,4111.966,182.337,4.032,6708.954,271.807,4.222,2.401,1.684,2229.771,0.798,2319.147,89604.586,274628.719,48477.344,3099.603,3608.802,234459.469,31365.564,734.128,103.349,0.037,291.113,0.104,2.244,3.495,2113.183,0.756,2745.021,0.982,625.796,0.224,1878.582,0.672,0.014,38.366,39.61,24.773,28.216,30.553,25.587,13.579,21.603,12.796,45.053,6.477,38.064,15.069,,48.555,10.542,44.163,22.749,,25.556,0.091,0.119,0.22,0.01,9765.887,6270.812
1984,Asia,2849479890.0,173.326,0.061,4979.162,4358.219,274.217,5.828,7750.416,1041.462,15.523,2.72,1.747,2429.777,0.853,2492.473,94583.75,282379.156,50907.121,3173.088,3983.311,237343.156,33251.957,775.802,73.486,0.026,374.509,0.131,2.323,3.75,2883.698,1.012,2823.625,0.991,646.92,0.227,1886.391,0.662,0.015,41.674,41.148,25.342,30.65,31.758,26.278,13.919,21.779,13.171,44.902,6.783,38.182,15.361,,39.349,12.436,51.138,22.659,,25.703,0.093,0.123,0.226,0.01,10684.775,6619.371
1985,Asia,2906232637.0,182.753,0.063,5269.918,4600.61,290.757,5.839,7926.156,175.74,2.267,2.727,1.813,2656.944,0.914,2675.226,99853.664,290305.312,53564.062,3236.882,4398.861,240112.359,35157.977,820.658,63.793,0.022,415.55,0.143,2.39,3.786,2769.198,0.953,2870.044,0.988,646.011,0.222,1906.021,0.656,0.015,44.857,42.923,25.945,30.958,32.394,26.994,14.268,21.957,13.571,44.654,7.112,38.302,15.64,,35.043,13.309,52.338,22.9,,25.855,0.095,0.126,0.231,0.011,11003.633,6947.138
1986,Asia,2964898212.0,193.771,0.065,5495.256,4782.951,225.338,4.276,8664.411,738.255,9.314,2.922,1.853,2778.088,0.937,2868.997,105348.922,298969.719,56342.152,3293.277,4849.377,243407.219,37124.422,870.698,56.395,0.019,450.516,0.152,2.444,3.945,3294.872,1.111,2962.155,0.999,666.34,0.225,1966.446,0.663,0.017,50.04,43.807,26.657,33.143,33.386,27.712,14.623,22.174,13.98,44.389,7.473,38.488,15.908,,33.104,14.786,59.612,22.938,,26.029,0.097,0.13,0.237,0.011,11696.448,7245.532
1987,Asia,3025641761.0,204.933,0.068,5730.537,5002.522,235.28,4.282,8394.837,-269.575,-3.111,2.775,1.894,2940.079,0.972,3073.93,111079.461,307364.562,59282.23,3348.67,5343.432,246203.672,39096.582,934.615,55.393,0.018,494.055,0.163,2.495,3.886,2796.453,0.924,3023.723,0.999,697.021,0.23,1972.16,0.652,0.021,63.917,44.642,26.967,31.572,34.193,28.431,14.977,22.356,14.402,44.162,7.834,38.604,16.155,,33.844,14.933,52.37,22.814,,26.207,0.099,0.133,0.243,0.011,11758.194,7548.624
1988,Asia,3086642984.0,222.582,0.072,6189.667,5413.931,459.13,8.012,8630.557,235.72,2.808,2.796,2.005,3165.396,1.026,3296.512,117269.125,315995.094,62447.629,3408.311,5868.937,248792.031,41235.328,1012.409,59.641,0.019,525.505,0.17,2.625,3.968,2588.36,0.839,3137.122,1.016,726.909,0.236,2138.748,0.693,0.025,77.794,46.092,28.026,31.665,35.591,29.186,15.354,22.537,14.85,43.87,8.189,38.696,16.43,,31.992,15.156,50.055,23.864,,26.391,0.101,0.137,0.25,0.012,12247.008,8103.351
1989,Asia,3147693774.0,231.058,0.073,6405.749,5585.143,216.082,3.491,8621.604,-8.953,-0.104,2.739,2.035,3218.642,1.023,3527.57,123674.875,324616.719,65666.266,3465.575,6436.456,251169.797,43491.332,1087.676,57.263,0.018,567.518,0.18,2.669,3.954,2377.749,0.755,3242.167,1.03,741.367,0.236,2256.0,0.717,0.024,75.267,46.845,28.614,31.535,36.196,29.925,15.731,22.709,15.292,43.752,8.546,38.768,16.722,,37.73,15.585,48.003,24.742,,26.579,0.103,0.141,0.256,0.012,12444.812,8401.334
1990,Asia,3209094416.0,238.677,0.074,6584.308,5767.457,178.559,2.787,8514.754,-106.85,-1.239,2.653,2.052,3261.176,1.016,3766.248,130259.18,333131.438,68927.445,3536.067,7054.296,253260.719,45802.715,1172.413,70.492,0.022,617.841,0.193,2.663,3.883,2090.93,0.652,3217.826,1.003,759.951,0.237,2311.384,0.72,0.026,84.738,48.279,28.969,30.733,37.474,30.663,16.103,22.861,15.733,43.23,8.916,38.792,17.006,63.009,27.239,16.233,42.015,25.004,37.991,26.736,0.105,0.145,0.262,0.012,12460.367,8545.899
1991,Asia,3268207591.0,262.791,0.08,7361.138,5996.165,776.83,11.798,9044.95,530.196,6.227,2.768,2.252,3377.551,1.033,4029.039,137620.328,342176.406,72305.0,3626.214,7706.854,255112.875,48691.051,1260.727,90.147,0.028,652.558,0.2,2.851,4.02,1852.144,0.567,3207.641,0.981,775.862,0.237,2888.34,0.884,0.027,88.314,51.701,31.748,32.124,39.199,31.499,16.539,23.037,16.185,42.895,9.287,38.781,17.45,60.719,32.896,16.87,37.267,29.765,40.959,26.91,0.107,0.149,0.269,0.013,13137.569,9316.19
1992,Asia,3324812376.0,294.244,0.088,7209.855,6231.186,-151.282,-2.055,9163.75,118.8,1.313,2.756,2.168,3437.75,1.034,4323.283,144830.188,351340.156,75742.75,3686.693,8412.581,257248.984,51305.973,1357.464,60.479,0.018,705.727,0.212,2.766,3.969,2136.124,0.642,3236.922,0.974,800.081,0.241,2614.918,0.786,0.029,96.737,55.584,32.004,32.98,40.876,32.457,16.947,23.22,16.642,42.398,9.68,38.795,17.799,59.212,25.017,17.995,40.626,28.396,44.744,27.088,0.109,0.153,0.275,0.013,13196.21,9196.812
1993,Asia,3380039932.0,325.979,0.096,7540.911,6477.511,331.055,4.592,9237.331,73.581,0.803,2.733,2.231,3570.503,1.056,4649.262,152371.078,360577.5,79313.25,3743.08,9173.172,259141.359,54026.941,1463.947,56.387,0.017,760.591,0.225,2.829,3.957,1892.357,0.56,3279.457,0.97,794.579,0.235,2720.969,0.805,0.032,106.483,59.032,33.138,33.312,41.952,33.514,17.367,23.401,17.106,41.919,10.088,38.79,18.163,58.354,24.119,18.896,38.046,29.52,49.257,27.266,0.111,0.157,0.281,0.013,13375.746,9563.667
1994,Asia,3433680246.0,357.508,0.104,7895.757,6773.18,354.846,4.706,9955.994,718.664,7.78,2.9,2.3,3728.745,1.086,5006.77,160266.844,370533.5,83041.992,3825.038,9985.277,261395.422,56832.359,1573.97,81.958,0.024,812.105,0.237,2.895,4.092,2254.062,0.656,3314.684,0.965,816.189,0.238,2805.417,0.817,0.032,110.023,60.652,34.34,34.471,43.56,34.621,17.8,23.605,17.586,41.379,10.511,38.785,18.529,57.758,26.044,19.995,38.273,30.326,50.84,27.455,0.112,0.162,0.288,0.014,14050.763,9941.28
1995,Asia,3486817941.0,387.074,0.111,8265.562,7132.377,369.805,4.684,10075.249,119.254,1.198,2.89,2.371,3944.968,1.131,5393.844,168532.406,380608.75,86986.961,3903.883,10855.117,263407.562,59703.832,1687.331,78.845,0.023,869.84,0.249,2.976,4.114,2012.142,0.577,3395.479,0.974,871.559,0.25,2871.475,0.824,0.033,113.361,62.081,35.125,34.785,44.81,35.756,18.242,23.807,18.084,40.791,10.941,38.771,18.891,57.223,24.16,20.621,37.04,30.755,50.704,27.647,0.114,0.166,0.295,0.014,14345.669,10375.592
1996,Asia,3539849815.0,404.172,0.114,8605.014,7453.14,339.452,4.107,10621.063,545.815,5.417,3.0,2.431,4107.152,1.16,5798.016,177137.422,391229.812,91094.117,3990.94,11767.733,265631.875,62682.633,1802.55,87.057,0.025,912.617,0.258,3.037,4.223,2224.317,0.628,3451.89,0.975,905.742,0.256,2978.798,0.842,0.033,115.219,63.512,35.473,35.087,45.508,36.879,18.683,24.017,18.589,40.228,11.357,38.756,19.247,56.85,24.844,20.719,36.995,30.966,51.892,27.851,0.116,0.171,0.302,0.015,14950.071,10748.782
1997,Asia,3592367924.0,422.333,0.118,8723.257,7587.756,118.243,1.374,12379.587,1758.523,16.557,3.446,2.428,4110.708,1.144,6220.348,185860.688,403609.375,95204.828,4086.191,12731.667,269510.844,65696.383,1919.83,95.251,0.027,963.935,0.268,3.046,4.652,3878.976,1.08,3476.455,0.968,893.272,0.249,3013.751,0.839,0.033,117.28,63.762,35.748,38.919,45.788,37.966,19.111,24.302,19.078,39.774,11.784,38.901,19.585,56.557,27.001,21.805,52.372,30.864,52.414,28.103,0.118,0.176,0.31,0.015,16711.535,10941.151
1998,Asia,3644341777.0,413.739,0.114,8481.06,7306.425,-242.198,-2.776,10688.523,-1691.063,-13.66,2.933,2.327,3923.372,1.077,6634.087,194341.734,414297.906,99128.195,4172.242,13696.653,271959.219,68674.508,2034.615,86.051,0.024,964.985,0.265,2.926,4.083,2448.378,0.672,3447.606,0.946,913.074,0.251,2978.127,0.817,0.031,114.785,62.681,34.896,35.104,44.912,38.923,19.496,24.497,19.523,39.324,12.174,38.91,19.887,56.282,25.573,21.6,39.847,30.133,52.039,28.282,0.12,0.181,0.317,0.015,14881.264,10663.349
1999,Asia,3695620593.0,442.72,0.12,8971.64,7706.508,490.58,5.784,11139.543,451.02,4.22,3.014,2.428,4117.67,1.114,7076.807,203313.375,425437.469,103245.867,4259.126,14757.18,274379.125,71825.711,2147.257,86.883,0.024,1060.526,0.287,3.025,4.16,2419.9,0.655,3503.017,0.948,927.136,0.251,3151.198,0.853,0.03,112.642,63.914,36.098,36.101,46.46,39.899,19.899,24.705,19.985,38.932,12.6,38.922,20.207,56.001,26.33,22.987,40.312,31.091,51.37,28.481,0.122,0.186,0.324,0.016,15374.812,11180.293
2000,Asia,3746832774.0,467.346,0.125,9336.837,7937.751,365.197,4.071,11183.743,44.2,0.397,2.985,2.492,4276.302,1.141,7544.152,212650.219,436621.188,107522.172,4354.293,15851.067,276494.781,75119.102,2257.998,95.168,0.025,1093.888,0.292,3.103,4.119,2115.65,0.565,3591.116,0.958,904.029,0.241,3293.393,0.879,0.03,110.741,64.551,36.6,36.302,46.47,40.866,20.306,24.909,20.448,38.578,13.006,38.929,20.54,55.744,27.42,23.03,39.939,32.065,51.191,28.689,0.124,0.191,0.331,0.016,15433.871,11628.073
